"yr","date","Latitude","Longitude","pyro","doy","pyrocat"
2021,2021-02-25,27.9055,-82.6046,NA,56,NA
2021,2021-02-25,27.9244,-82.5496,NA,56,NA
2021,2021-02-25,27.86111,-82.58911,NA,56,NA
2021,2021-02-25,27.7723,-82.5789,NA,56,NA
2021,2021-03-24,28.02,-82.675,333,83,"No bloom"
2021,2021-03-24,27.957,-82.622,NA,83,NA
2021,2021-03-24,27.942,-82.675,NA,83,NA
2021,2021-03-24,27.9055,-82.6046,NA,83,NA
2021,2021-03-24,28.02,-82.675,NA,83,NA
2021,2021-03-24,27.972,-82.673,333,83,"No bloom"
2021,2021-03-24,27.98,-82.62,NA,83,NA
2021,2021-03-24,27.949,-82.561,NA,83,NA
2021,2021-03-24,27.957,-82.622,NA,83,NA
2021,2021-03-24,27.942,-82.675,NA,83,NA
2021,2021-03-24,27.9055,-82.6046,333,83,"No bloom"
2021,2021-03-24,27.9244,-82.5496,NA,83,NA
2021,2021-03-24,27.86111,-82.58911,NA,83,NA
2021,2021-03-24,27.7723,-82.5789,NA,83,NA
2021,2021-04-07,28.02,-82.675,2667,97,"No bloom"
2021,2021-04-07,27.957,-82.622,NA,97,NA
2021,2021-04-07,27.942,-82.675,NA,97,NA
2021,2021-04-07,27.9055,-82.6046,NA,97,NA
2021,2021-04-07,28.02,-82.675,3333,97,"No bloom"
2021,2021-04-07,27.972,-82.673,2000,97,"No bloom"
2021,2021-04-07,27.98,-82.62,NA,97,NA
2021,2021-04-07,27.949,-82.561,NA,97,NA
2021,2021-04-07,27.957,-82.622,333,97,"No bloom"
2021,2021-04-07,27.942,-82.675,NA,97,NA
2021,2021-04-07,27.9055,-82.6046,NA,97,NA
2021,2021-04-07,27.9244,-82.5496,NA,97,NA
2021,2021-04-07,27.86111,-82.58911,NA,97,NA
2021,2021-04-07,27.7723,-82.5789,NA,97,NA
2021,2021-04-19,28.02,-82.675,8000,109,"No bloom"
2021,2021-04-19,27.957,-82.622,NA,109,NA
2021,2021-04-19,27.942,-82.675,NA,109,NA
2021,2021-04-19,27.9055,-82.6046,NA,109,NA
2021,2021-04-19,28.02,-82.675,17000,109,"Low"
2021,2021-04-19,27.972,-82.673,NA,109,NA
2021,2021-04-19,27.98,-82.62,NA,109,NA
2021,2021-04-19,27.949,-82.561,NA,109,NA
2021,2021-04-19,27.957,-82.622,NA,109,NA
2021,2021-04-19,27.942,-82.675,NA,109,NA
2021,2021-04-19,27.9055,-82.6046,NA,109,NA
2021,2021-04-19,27.9244,-82.5496,NA,109,NA
2021,2021-04-19,27.86111,-82.58911,NA,109,NA
2021,2021-04-19,27.7723,-82.5789,NA,109,NA
2021,2021-05-04,28.02,-82.675,10000,124,"No bloom"
2021,2021-05-04,27.957,-82.622,NA,124,NA
2021,2021-05-04,27.942,-82.675,NA,124,NA
2021,2021-05-04,27.9055,-82.6046,NA,124,NA
2021,2021-05-04,28.02,-82.675,NA,124,NA
2021,2021-05-04,27.972,-82.673,1000,124,"No bloom"
2021,2021-05-04,27.98,-82.62,NA,124,NA
2021,2021-05-04,27.949,-82.561,NA,124,NA
2021,2021-05-04,27.957,-82.622,NA,124,NA
2021,2021-05-04,27.942,-82.675,NA,124,NA
2021,2021-05-04,27.9055,-82.6046,NA,124,NA
2021,2021-05-04,27.9244,-82.5496,NA,124,NA
2021,2021-05-04,27.86111,-82.58911,NA,124,NA
2021,2021-05-04,27.7723,-82.5789,NA,124,NA
2021,2021-05-24,28.02,-82.675,6000,144,"No bloom"
2021,2021-05-24,27.957,-82.622,3333,144,"No bloom"
2021,2021-05-24,27.942,-82.675,3333,144,"No bloom"
2021,2021-05-24,27.9055,-82.6046,NA,144,NA
2021,2021-05-24,28.02,-82.675,1333,144,"No bloom"
2021,2021-05-24,27.972,-82.673,1000,144,"No bloom"
2021,2021-05-24,27.98,-82.62,36000,144,"Low"
2021,2021-05-24,27.949,-82.561,NA,144,NA
2021,2021-05-24,27.957,-82.622,35000,144,"Low"
2021,2021-05-24,27.942,-82.675,13667,144,"Low"
2021,2021-05-24,27.9055,-82.6046,1667,144,"No bloom"
2021,2021-05-24,27.9244,-82.5496,333,144,"No bloom"
2021,2021-05-24,27.86111,-82.58911,NA,144,NA
2021,2021-05-24,27.7723,-82.5789,NA,144,NA
2021,2021-06-07,28.02,-82.675,304442,158,"Medium"
2021,2021-06-07,27.957,-82.622,3333,158,"No bloom"
2021,2021-06-07,27.942,-82.675,1000,158,"No bloom"
2021,2021-06-07,27.9055,-82.6046,NA,158,NA
2021,2021-06-07,28.02,-82.675,274355,158,"Medium"
2021,2021-06-07,27.972,-82.673,273640,158,"Medium"
2021,2021-06-07,27.98,-82.62,42667,158,"Low"
2021,2021-06-07,27.949,-82.561,NA,158,NA
2021,2021-06-07,27.957,-82.622,21667,158,"Low"
2021,2021-06-07,27.942,-82.675,667,158,"No bloom"
2021,2021-06-07,27.9055,-82.6046,NA,158,NA
2021,2021-06-07,27.9244,-82.5496,NA,158,NA
2021,2021-06-07,27.86111,-82.58911,NA,158,NA
2021,2021-06-07,27.7723,-82.5789,NA,158,NA
2021,2021-06-23,28.02,-82.675,17667,174,"Low"
2021,2021-06-23,27.957,-82.622,10000,174,"No bloom"
2021,2021-06-23,27.942,-82.675,164333,174,"Medium"
2021,2021-06-23,27.9055,-82.6046,NA,174,NA
2021,2021-06-23,28.02,-82.675,1982695,174,"High"
2021,2021-06-23,27.972,-82.673,3e+06,174,"High"
2021,2021-06-23,27.98,-82.62,8000,174,"No bloom"
2021,2021-06-23,27.949,-82.561,NA,174,NA
2021,2021-06-23,27.957,-82.622,56000,174,"Low"
2021,2021-06-23,27.942,-82.675,353350,174,"Medium"
2021,2021-06-23,27.9055,-82.6046,NA,174,NA
2021,2021-06-23,27.9244,-82.5496,NA,174,NA
2021,2021-06-23,27.86111,-82.58911,NA,174,NA
2021,2021-06-23,27.7723,-82.5789,NA,174,NA
2021,2021-07-09,28.02,-82.675,25000,190,"Low"
2021,2021-07-09,27.957,-82.622,802000,190,"Medium"
2021,2021-07-09,27.942,-82.675,475000,190,"Medium"
2021,2021-07-09,27.9055,-82.6046,714333,190,"Medium"
2021,2021-07-09,28.02,-82.675,498333,190,"Medium"
2021,2021-07-09,27.972,-82.673,155333,190,"Medium"
2021,2021-07-09,27.98,-82.62,289667,190,"Medium"
2021,2021-07-09,27.949,-82.561,1074667,190,"High"
2021,2021-07-09,27.957,-82.622,638667,190,"Medium"
2021,2021-07-09,27.942,-82.675,3e+06,190,"High"
2021,2021-07-09,27.9055,-82.6046,421000,190,"Medium"
2021,2021-07-09,27.9244,-82.5496,50333,190,"Low"
2021,2021-07-09,27.86111,-82.58911,142667,190,"Medium"
2021,2021-07-09,27.7723,-82.5789,NA,190,NA
2021,2021-07-21,28.02,-82.675,25667,202,"Low"
2021,2021-07-21,27.957,-82.622,492333,202,"Medium"
2021,2021-07-21,27.942,-82.675,718000,202,"Medium"
2021,2021-07-21,27.9055,-82.6046,394000,202,"Medium"
2021,2021-07-21,28.02,-82.675,20000,202,"Low"
2021,2021-07-21,27.972,-82.673,377333,202,"Medium"
2021,2021-07-21,27.98,-82.62,764333,202,"Medium"
2021,2021-07-21,27.949,-82.561,33667,202,"Low"
2021,2021-07-21,27.957,-82.622,410000,202,"Medium"
2021,2021-07-21,27.942,-82.675,592000,202,"Medium"
2021,2021-07-21,27.9055,-82.6046,1334667,202,"High"
2021,2021-07-21,27.9244,-82.5496,880333,202,"Medium"
2021,2021-07-21,27.86111,-82.58911,688217,202,"Medium"
2021,2021-07-21,27.7723,-82.5789,13333,202,"Low"
2021,2021-08-02,28.02,-82.675,250000,214,"Medium"
2021,2021-08-02,27.957,-82.622,478667,214,"Medium"
2021,2021-08-02,27.942,-82.675,931333,214,"Medium"
2021,2021-08-02,27.9055,-82.6046,495000,214,"Medium"
2021,2021-08-02,28.02,-82.675,82252,214,"Low"
2021,2021-08-02,27.972,-82.673,840511,214,"Medium"
2021,2021-08-02,27.98,-82.62,1077667,214,"High"
2021,2021-08-02,27.949,-82.561,528333,214,"Medium"
2021,2021-08-02,27.957,-82.622,416400,214,"Medium"
2021,2021-08-02,27.942,-82.675,711350,214,"Medium"
2021,2021-08-02,27.9055,-82.6046,245000,214,"Medium"
2021,2021-08-02,27.9244,-82.5496,128333,214,"Medium"
2021,2021-08-02,27.86111,-82.58911,39333,214,"Low"
2021,2021-08-02,27.7723,-82.5789,1000,214,"No bloom"
2021,2021-08-19,28.02,-82.675,75333,231,"Low"
2021,2021-08-19,27.957,-82.622,330667,231,"Medium"
2021,2021-08-19,27.942,-82.675,518721,231,"Medium"
2021,2021-08-19,27.9055,-82.6046,9667,231,"No bloom"
2021,2021-08-19,28.02,-82.675,78667,231,"Low"
2021,2021-08-19,27.972,-82.673,501333,231,"Medium"
2021,2021-08-19,27.98,-82.62,1421263,231,"High"
2021,2021-08-19,27.949,-82.561,95333,231,"Low"
2021,2021-08-19,27.957,-82.622,1251032,231,"High"
2021,2021-08-19,27.942,-82.675,627925,231,"Medium"
2021,2021-08-19,27.9055,-82.6046,169000,231,"Medium"
2021,2021-08-19,27.9244,-82.5496,33667,231,"Low"
2021,2021-08-19,27.86111,-82.58911,33000,231,"Low"
2021,2021-08-19,27.7723,-82.5789,2667,231,"No bloom"
2021,2021-09-03,28.02,-82.675,30667,246,"Low"
2021,2021-09-03,27.957,-82.622,372198,246,"Medium"
2021,2021-09-03,27.942,-82.675,510272,246,"Medium"
2021,2021-09-03,27.9055,-82.6046,89298,246,"Low"
2021,2021-09-03,28.02,-82.675,156083,246,"Medium"
2021,2021-09-03,27.972,-82.673,732390,246,"Medium"
2021,2021-09-03,27.98,-82.62,264141,246,"Medium"
2021,2021-09-03,27.949,-82.561,238127,246,"Medium"
2021,2021-09-03,27.957,-82.622,362193,246,"Medium"
2021,2021-09-03,27.942,-82.675,684365,246,"Medium"
2021,2021-09-03,27.9055,-82.6046,134472,246,"Medium"
2021,2021-09-03,27.9244,-82.5496,48026,246,"Low"
2021,2021-09-03,27.86111,-82.58911,75333,246,"Low"
2021,2021-09-03,27.7723,-82.5789,1667,246,"No bloom"
2021,2021-09-15,28.02,-82.675,7333,258,"No bloom"
2021,2021-09-15,27.957,-82.622,7333,258,"No bloom"
2021,2021-09-15,27.942,-82.675,60000,258,"Low"
2021,2021-09-15,27.9055,-82.6046,333,258,"No bloom"
2021,2021-09-15,28.02,-82.675,14667,258,"Low"
2021,2021-09-15,27.972,-82.673,24333,258,"Low"
2021,2021-09-15,27.98,-82.62,12000,258,"Low"
2021,2021-09-15,27.949,-82.561,5667,258,"No bloom"
2021,2021-09-15,27.957,-82.622,29667,258,"Low"
2021,2021-09-15,27.942,-82.675,41000,258,"Low"
2021,2021-09-15,27.9055,-82.6046,3333,258,"No bloom"
2021,2021-09-15,27.9244,-82.5496,333,258,"No bloom"
2021,2021-09-15,27.86111,-82.58911,NA,258,NA
2021,2021-09-15,27.7723,-82.5789,NA,258,NA
2021,2021-09-29,28.02,-82.675,7667,272,"No bloom"
2021,2021-09-29,27.957,-82.622,19333,272,"Low"
2021,2021-09-29,27.942,-82.675,1000,272,"No bloom"
2021,2021-09-29,27.9055,-82.6046,NA,272,NA
2021,2021-09-29,28.02,-82.675,36667,272,"Low"
2021,2021-09-29,27.972,-82.673,9333,272,"No bloom"
2021,2021-09-29,27.98,-82.62,NA,272,NA
2021,2021-09-29,27.949,-82.561,6667,272,"No bloom"
2021,2021-09-29,27.957,-82.622,24000,272,"Low"
2021,2021-09-29,27.942,-82.675,4333,272,"No bloom"
2021,2021-09-29,27.9055,-82.6046,NA,272,NA
2021,2021-09-29,27.9244,-82.5496,1333,272,"No bloom"
2021,2021-09-29,27.86111,-82.58911,NA,272,NA
2021,2021-09-29,27.7723,-82.5789,NA,272,NA
2021,2021-10-13,28.02,-82.675,667,286,"No bloom"
2021,2021-10-13,27.957,-82.622,333,286,"No bloom"
2021,2021-10-13,27.942,-82.675,NA,286,NA
2021,2021-10-13,27.9055,-82.6046,667,286,"No bloom"
2021,2021-10-13,28.02,-82.675,2333,286,"No bloom"
2021,2021-10-13,27.972,-82.673,1667,286,"No bloom"
2021,2021-10-13,27.98,-82.62,667,286,"No bloom"
2021,2021-10-13,27.949,-82.561,NA,286,NA
2021,2021-10-13,27.957,-82.622,667,286,"No bloom"
2021,2021-10-13,27.942,-82.675,NA,286,NA
2021,2021-10-13,27.9055,-82.6046,NA,286,NA
2021,2021-10-13,27.9244,-82.5496,NA,286,NA
2021,2021-10-13,27.86111,-82.58911,NA,286,NA
2021,2021-10-13,27.7723,-82.5789,NA,286,NA
2021,2021-11-10,28.02,-82.675,NA,314,NA
2021,2021-11-10,27.957,-82.622,NA,314,NA
2021,2021-11-10,27.942,-82.675,NA,314,NA
2021,2021-11-10,27.9055,-82.6046,NA,314,NA
2021,2021-11-10,28.02,-82.675,NA,314,NA
2021,2021-11-10,27.972,-82.673,NA,314,NA
2021,2021-11-10,27.98,-82.62,NA,314,NA
2021,2021-11-10,27.949,-82.561,NA,314,NA
2021,2021-11-10,27.957,-82.622,NA,314,NA
2021,2021-11-10,27.942,-82.675,NA,314,NA
2021,2021-11-10,27.9055,-82.6046,NA,314,NA
2021,2021-11-10,27.9244,-82.5496,NA,314,NA
2021,2021-11-10,27.86111,-82.58911,NA,314,NA
2021,2021-11-10,27.7723,-82.5789,NA,314,NA
2022,2022-01-06,28.02,-82.675,NA,6,NA
2022,2022-01-06,28.02,-82.675,NA,6,NA
2022,2022-01-06,27.972,-82.673,NA,6,NA
2022,2022-01-06,27.98,-82.62,NA,6,NA
2022,2022-01-06,27.9493,-82.5609,NA,6,NA
2022,2022-01-06,27.957,-82.622,NA,6,NA
2022,2022-01-06,27.957,-82.622,NA,6,NA
2022,2022-01-06,27.942,-82.675,NA,6,NA
2022,2022-01-06,27.942,-82.675,NA,6,NA
2022,2022-01-06,27.9055,-82.6046,NA,6,NA
2022,2022-01-06,27.9055,-82.6046,NA,6,NA
2022,2022-01-06,27.9244,-82.5496,NA,6,NA
2022,2022-01-06,27.8611,-82.5891,NA,6,NA
2022,2022-01-06,27.7723,-82.5789,NA,6,NA
2022,2022-02-03,28.02,-82.675,NA,34,NA
2022,2022-02-03,28.02,-82.675,NA,34,NA
2022,2022-02-03,27.972,-82.673,NA,34,NA
2022,2022-02-03,27.98,-82.62,NA,34,NA
2022,2022-02-03,27.9493,-82.5609,NA,34,NA
2022,2022-02-03,27.957,-82.622,NA,34,NA
2022,2022-02-03,27.957,-82.622,NA,34,NA
2022,2022-02-03,27.942,-82.675,NA,34,NA
2022,2022-02-03,27.942,-82.675,NA,34,NA
2022,2022-02-03,27.9055,-82.6046,NA,34,NA
2022,2022-02-03,27.9055,-82.6046,NA,34,NA
2022,2022-02-03,27.9244,-82.5496,NA,34,NA
2022,2022-02-03,27.8611,-82.5891,NA,34,NA
2022,2022-02-03,27.7723,-82.5789,NA,34,NA
2022,2022-03-10,28.02,-82.675,1333,69,"No bloom"
2022,2022-03-10,28.02,-82.675,NA,69,NA
2022,2022-03-10,27.972,-82.673,NA,69,NA
2022,2022-03-10,27.98,-82.62,NA,69,NA
2022,2022-03-10,27.9493,-82.5609,NA,69,NA
2022,2022-03-10,27.957,-82.622,6667,69,"No bloom"
2022,2022-03-10,27.957,-82.622,NA,69,NA
2022,2022-03-10,27.942,-82.675,NA,69,NA
2022,2022-03-10,27.942,-82.675,NA,69,NA
2022,2022-03-10,27.9055,-82.6046,333,69,"No bloom"
2022,2022-03-10,27.9055,-82.6046,333,69,"No bloom"
2022,2022-03-10,27.9244,-82.5496,1000,69,"No bloom"
2022,2022-03-10,27.8611,-82.5891,NA,69,NA
2022,2022-03-10,27.7723,-82.5789,NA,69,NA
2022,2022-03-25,28.02,-82.675,2000,84,"No bloom"
2022,2022-03-25,28.02,-82.675,1000,84,"No bloom"
2022,2022-03-25,27.972,-82.673,4000,84,"No bloom"
2022,2022-03-25,27.98,-82.62,667,84,"No bloom"
2022,2022-03-25,27.9493,-82.5609,667,84,"No bloom"
2022,2022-03-25,27.957,-82.622,5333,84,"No bloom"
2022,2022-03-25,27.957,-82.622,667,84,"No bloom"
2022,2022-03-25,27.942,-82.675,1667,84,"No bloom"
2022,2022-03-25,27.942,-82.675,NA,84,NA
2022,2022-03-25,27.9055,-82.6046,1000,84,"No bloom"
2022,2022-03-25,27.9055,-82.6046,333,84,"No bloom"
2022,2022-03-25,27.9244,-82.5496,667,84,"No bloom"
2022,2022-03-25,27.8611,-82.5891,NA,84,NA
2022,2022-03-25,27.7723,-82.5789,NA,84,NA
2022,2022-04-11,28.02,-82.675,9667,101,"No bloom"
2022,2022-04-11,28.02,-82.675,11333,101,"Low"
2022,2022-04-11,27.972,-82.673,2333,101,"No bloom"
2022,2022-04-11,27.98,-82.62,NA,101,NA
2022,2022-04-11,27.9493,-82.5609,NA,101,NA
2022,2022-04-11,27.957,-82.622,3333,101,"No bloom"
2022,2022-04-11,27.957,-82.622,1333,101,"No bloom"
2022,2022-04-11,27.942,-82.675,3000,101,"No bloom"
2022,2022-04-11,27.942,-82.675,NA,101,NA
2022,2022-04-11,27.9055,-82.6046,NA,101,NA
2022,2022-04-11,27.9055,-82.6046,NA,101,NA
2022,2022-04-11,27.9244,-82.5496,333,101,"No bloom"
2022,2022-04-11,27.8611,-82.5891,1000,101,"No bloom"
2022,2022-04-11,27.7723,-82.5789,NA,101,NA
2022,2022-04-26,28.02,-82.675,18333,116,"Low"
2022,2022-04-26,28.02,-82.675,4333,116,"No bloom"
2022,2022-04-26,27.972,-82.673,2667,116,"No bloom"
2022,2022-04-26,27.98,-82.62,10000,116,"No bloom"
2022,2022-04-26,27.9493,-82.5609,667,116,"No bloom"
2022,2022-04-26,27.957,-82.622,1333,116,"No bloom"
2022,2022-04-26,27.957,-82.622,3667,116,"No bloom"
2022,2022-04-26,27.942,-82.675,9000,116,"No bloom"
2022,2022-04-26,27.942,-82.675,667,116,"No bloom"
2022,2022-04-26,27.9055,-82.6046,1333,116,"No bloom"
2022,2022-04-26,27.9055,-82.6046,NA,116,NA
2022,2022-04-26,27.9244,-82.5496,667,116,"No bloom"
2022,2022-04-26,27.8611,-82.5891,NA,116,NA
2022,2022-04-26,27.7723,-82.5789,NA,116,NA
2022,2022-05-10,28.02,-82.675,NA,130,NA
2022,2022-05-10,28.02,-82.675,8667,130,"No bloom"
2022,2022-05-10,27.972,-82.673,19667,130,"Low"
2022,2022-05-10,27.98,-82.62,1667,130,"No bloom"
2022,2022-05-10,27.9493,-82.5609,1000,130,"No bloom"
2022,2022-05-10,27.957,-82.622,9333,130,"No bloom"
2022,2022-05-10,27.957,-82.622,667,130,"No bloom"
2022,2022-05-10,27.942,-82.675,3667,130,"No bloom"
2022,2022-05-10,27.942,-82.675,1667,130,"No bloom"
2022,2022-05-10,27.9055,-82.6046,7333,130,"No bloom"
2022,2022-05-10,27.9055,-82.6046,3667,130,"No bloom"
2022,2022-05-10,27.9244,-82.5496,NA,130,NA
2022,2022-05-10,27.8611,-82.5891,667,130,"No bloom"
2022,2022-05-10,27.7723,-82.5789,NA,130,NA
2022,2022-06-02,28.02,-82.675,39333,153,"Low"
2022,2022-06-02,28.02,-82.675,11667,153,"Low"
2022,2022-06-02,27.972,-82.673,22000,153,"Low"
2022,2022-06-02,27.98,-82.62,1000,153,"No bloom"
2022,2022-06-02,27.9493,-82.5609,NA,153,NA
2022,2022-06-02,27.957,-82.622,1667,153,"No bloom"
2022,2022-06-02,27.957,-82.622,333,153,"No bloom"
2022,2022-06-02,27.942,-82.675,9667,153,"No bloom"
2022,2022-06-02,27.942,-82.675,3667,153,"No bloom"
2022,2022-06-02,27.9055,-82.6046,NA,153,NA
2022,2022-06-02,27.9055,-82.6046,NA,153,NA
2022,2022-06-02,27.9244,-82.5496,NA,153,NA
2022,2022-06-02,27.8611,-82.5891,NA,153,NA
2022,2022-06-02,27.7723,-82.5789,NA,153,NA
2022,2022-06-14,28.02,-82.675,209667,165,"Medium"
2022,2022-06-14,28.02,-82.675,43333,165,"Low"
2022,2022-06-14,27.972,-82.673,5333,165,"No bloom"
2022,2022-06-14,27.98,-82.62,333,165,"No bloom"
2022,2022-06-14,27.9493,-82.5609,1333,165,"No bloom"
2022,2022-06-14,27.957,-82.622,4333,165,"No bloom"
2022,2022-06-14,27.957,-82.622,NA,165,NA
2022,2022-06-14,27.942,-82.675,2333,165,"No bloom"
2022,2022-06-14,27.942,-82.675,62000,165,"Low"
2022,2022-06-14,27.9055,-82.6046,14667,165,"Low"
2022,2022-06-14,27.9055,-82.6046,NA,165,NA
2022,2022-06-14,27.9244,-82.5496,NA,165,NA
2022,2022-06-14,27.8611,-82.5891,2667,165,"No bloom"
2022,2022-06-14,27.7723,-82.5789,NA,165,NA
2022,2022-06-23,28.02,-82.675,32333,174,"Low"
2022,2022-06-23,28.02,-82.675,125000,174,"Medium"
2022,2022-06-23,27.972,-82.673,99000,174,"Low"
2022,2022-06-23,27.98,-82.62,14000,174,"Low"
2022,2022-06-23,27.9493,-82.5609,NA,174,NA
2022,2022-06-23,27.957,-82.622,38000,174,"Low"
2022,2022-06-23,27.957,-82.622,12000,174,"Low"
2022,2022-06-23,27.942,-82.675,434629,174,"Medium"
2022,2022-06-23,27.942,-82.675,361667,174,"Medium"
2022,2022-06-23,27.9055,-82.6046,1000,174,"No bloom"
2022,2022-06-23,27.9055,-82.6046,2667,174,"No bloom"
2022,2022-06-23,27.9244,-82.5496,NA,174,NA
2022,2022-06-23,27.8611,-82.5891,4667,174,"No bloom"
2022,2022-06-23,27.7723,-82.5789,NA,174,NA
2022,2022-07-07,28.02,-82.675,197333,188,"Medium"
2022,2022-07-07,28.02,-82.675,548292,188,"Medium"
2022,2022-07-07,27.972,-82.673,57000,188,"Low"
2022,2022-07-07,27.98,-82.62,6667,188,"No bloom"
2022,2022-07-07,27.9493,-82.5609,NA,188,NA
2022,2022-07-07,27.957,-82.622,148879,188,"Medium"
2022,2022-07-07,27.957,-82.622,306163,188,"Medium"
2022,2022-07-07,27.942,-82.675,1751572,188,"High"
2022,2022-07-07,27.942,-82.675,278148,188,"Medium"
2022,2022-07-07,27.9055,-82.6046,5333,188,"No bloom"
2022,2022-07-07,27.9055,-82.6046,7333,188,"No bloom"
2022,2022-07-07,27.9244,-82.5496,NA,188,NA
2022,2022-07-07,27.8611,-82.5891,333,188,"No bloom"
2022,2022-07-07,27.7723,-82.5789,NA,188,NA
2022,2022-07-21,28.02,-82.675,318170,202,"Medium"
2022,2022-07-21,28.02,-82.675,521933,202,"Medium"
2022,2022-07-21,27.972,-82.673,261889,202,"Medium"
2022,2022-07-21,27.98,-82.62,43333,202,"Low"
2022,2022-07-21,27.9493,-82.5609,667,202,"No bloom"
2022,2022-07-21,27.957,-82.622,108667,202,"Medium"
2022,2022-07-21,27.957,-82.622,135333,202,"Medium"
2022,2022-07-21,27.942,-82.675,262667,202,"Medium"
2022,2022-07-21,27.942,-82.675,321333,202,"Medium"
2022,2022-07-21,27.9055,-82.6046,19333,202,"Low"
2022,2022-07-21,27.9055,-82.6046,45667,202,"Low"
2022,2022-07-21,27.9244,-82.5496,NA,202,NA
2022,2022-07-21,27.8611,-82.5891,1000,202,"No bloom"
2022,2022-07-21,27.7723,-82.5789,NA,202,NA
2022,2022-08-04,28.02,-82.675,457695,216,"Medium"
2022,2022-08-04,28.02,-82.675,418328,216,"Medium"
2022,2022-08-04,27.972,-82.673,783473,216,"Medium"
2022,2022-08-04,27.98,-82.62,971598,216,"Medium"
2022,2022-08-04,27.9493,-82.5609,117234,216,"Medium"
2022,2022-08-04,27.957,-82.622,658438,216,"Medium"
2022,2022-08-04,27.957,-82.622,434111,216,"Medium"
2022,2022-08-04,27.942,-82.675,718088,216,"Medium"
2022,2022-08-04,27.942,-82.675,471000,216,"Medium"
2022,2022-08-04,27.9055,-82.6046,107405,216,"Medium"
2022,2022-08-04,27.9055,-82.6046,304333,216,"Medium"
2022,2022-08-04,27.9244,-82.5496,10333,216,"Low"
2022,2022-08-04,27.8611,-82.5891,6667,216,"No bloom"
2022,2022-08-04,27.7723,-82.5789,NA,216,NA
2022,2022-08-19,28.02,-82.675,1416755,231,"High"
2022,2022-08-19,28.02,-82.675,1140608,231,"High"
2022,2022-08-19,27.972,-82.673,1134605,231,"High"
2022,2022-08-19,27.98,-82.62,13333,231,"Low"
2022,2022-08-19,27.9493,-82.5609,24333,231,"Low"
2022,2022-08-19,27.957,-82.622,914487,231,"Medium"
2022,2022-08-19,27.957,-82.622,350187,231,"Medium"
2022,2022-08-19,27.942,-82.675,572305,231,"Medium"
2022,2022-08-19,27.942,-82.675,830443,231,"Medium"
2022,2022-08-19,27.9055,-82.6046,5000,231,"No bloom"
2022,2022-08-19,27.9055,-82.6046,63000,231,"Low"
2022,2022-08-19,27.9244,-82.5496,NA,231,NA
2022,2022-08-19,27.8611,-82.5891,4000,231,"No bloom"
2022,2022-08-19,27.7723,-82.5789,NA,231,NA
2022,2022-09-01,28.02,-82.675,47000,244,"Low"
2022,2022-09-01,28.02,-82.675,30000,244,"Low"
2022,2022-09-01,27.972,-82.673,72000,244,"Low"
2022,2022-09-01,27.98,-82.62,24667,244,"Low"
2022,2022-09-01,27.9493,-82.5609,4333,244,"No bloom"
2022,2022-09-01,27.957,-82.622,42000,244,"Low"
2022,2022-09-01,27.957,-82.622,206510,244,"Medium"
2022,2022-09-01,27.942,-82.675,480256,244,"Medium"
2022,2022-09-01,27.942,-82.675,260139,244,"Medium"
2022,2022-09-01,27.9055,-82.6046,1667,244,"No bloom"
2022,2022-09-01,27.9055,-82.6046,9667,244,"No bloom"
2022,2022-09-01,27.9244,-82.5496,NA,244,NA
2022,2022-09-01,27.8611,-82.5891,NA,244,NA
2022,2022-09-01,27.7723,-82.5789,NA,244,NA
2022,2022-09-15,28.02,-82.675,72667,258,"Low"
2022,2022-09-15,28.02,-82.675,17333,258,"Low"
2022,2022-09-15,27.972,-82.673,13000,258,"Low"
2022,2022-09-15,27.98,-82.62,19000,258,"Low"
2022,2022-09-15,27.9493,-82.5609,82667,258,"Low"
2022,2022-09-15,27.957,-82.622,30000,258,"Low"
2022,2022-09-15,27.957,-82.622,46667,258,"Low"
2022,2022-09-15,27.942,-82.675,85000,258,"Low"
2022,2022-09-15,27.942,-82.675,136333,258,"Medium"
2022,2022-09-15,27.9055,-82.6046,42667,258,"Low"
2022,2022-09-15,27.9055,-82.6046,21333,258,"Low"
2022,2022-09-15,27.9244,-82.5496,2667,258,"No bloom"
2022,2022-09-15,27.8611,-82.5891,1667,258,"No bloom"
2022,2022-09-15,27.7723,-82.5789,333,258,"No bloom"
2022,2022-10-06,28.02,-82.675,2000,279,"No bloom"
2022,2022-10-06,28.02,-82.675,1333,279,"No bloom"
2022,2022-10-06,27.972,-82.673,NA,279,NA
2022,2022-10-06,27.98,-82.62,NA,279,NA
2022,2022-10-06,27.9493,-82.5609,NA,279,NA
2022,2022-10-06,27.957,-82.622,NA,279,NA
2022,2022-10-06,27.957,-82.622,333,279,"No bloom"
2022,2022-10-06,27.942,-82.675,4333,279,"No bloom"
2022,2022-10-06,27.942,-82.675,NA,279,NA
2022,2022-10-06,27.9055,-82.6046,333,279,"No bloom"
2022,2022-10-06,27.9055,-82.6046,NA,279,NA
2022,2022-10-06,27.9244,-82.5496,NA,279,NA
2022,2022-10-06,27.8611,-82.5891,NA,279,NA
2022,2022-10-06,27.7723,-82.5789,NA,279,NA
2022,2022-10-27,28.02,-82.675,NA,300,NA
2022,2022-10-27,28.02,-82.675,NA,300,NA
2022,2022-10-27,27.972,-82.673,1667,300,"No bloom"
2022,2022-10-27,27.98,-82.62,NA,300,NA
2022,2022-10-27,27.9493,-82.5609,NA,300,NA
